Gene stable ID	Gene stable ID version	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene % GC content	Gene type
ENSMUSG00000142317	ENSMUSG00000142317.1	predicted gene, 66399 [Source:MGI Symbol;Acc:MGI:7815658]	3	131158491	131161548	Gm66399	40.52	lncRNA
ENSMUSG00000107217	ENSMUSG00000107217.3	RIKEN cDNA 4930524B17 gene [Source:MGI Symbol;Acc:MGI:1921975]	6	19247898	19278898	4930524B17Rik	36.83	lncRNA
ENSMUSG00000142329	ENSMUSG00000142329.1	predicted gene, 66400 [Source:MGI Symbol;Acc:MGI:7815660]	3	128988194	128991349	Gm66400	46.70	lncRNA
ENSMUSG00000142336	ENSMUSG00000142336.1	predicted gene, 66401 [Source:MGI Symbol;Acc:MGI:7815662]	3	131069248	131070131	Gm66401	48.53	lncRNA
ENSMUSG00000123231	ENSMUSG00000123231.1	predicted gene, 66339 [Source:MGI Symbol;Acc:MGI:7815542]	6	129013487	129013993	Gm66339	47.14	lncRNA
ENSMUSG00000142351	ENSMUSG00000142351.1	predicted gene, 66403 [Source:MGI Symbol;Acc:MGI:7815666]	3	79131260	79149177	Gm66403	42.11	lncRNA
ENSMUSG00000123291	ENSMUSG00000123291.1	predicted gene, 66344 [Source:MGI Symbol;Acc:MGI:7815552]	6	119003565	119005274	Gm66344	47.95	lncRNA
ENSMUSG00000142361	ENSMUSG00000142361.1	predicted gene, 31244 [Source:MGI Symbol;Acc:MGI:5590403]	3	149615596	149644950	Gm31244	36.49	lncRNA
ENSMUSG00000123300	ENSMUSG00000123300.1	predicted gene, 66345 [Source:MGI Symbol;Acc:MGI:7815554]	6	32757781	32765890	Gm66345	46.45	lncRNA
ENSMUSG00000120240	ENSMUSG00000120240.2	predicted gene, 56968 [Source:MGI Symbol;Acc:MGI:7337849]	10	99097225	99099066	Gm56968	58.69	lncRNA
ENSMUSG00000142365	ENSMUSG00000142365.1	predicted gene, 66406 [Source:MGI Symbol;Acc:MGI:7815672]	3	31769203	31770477	Gm66406	43.45	lncRNA
ENSMUSG00000129740	ENSMUSG00000129740.1	predicted gene, 66759 [Source:MGI Symbol;Acc:MGI:7816369]	10	94792933	94798523	Gm66759	46.65	lncRNA
ENSMUSG00000142378	ENSMUSG00000142378.1	predicted gene, 54175 [Source:MGI Symbol;Acc:MGI:6723373]	3	60277360	60335015	Gm54175	37.79	lncRNA
ENSMUSG00000142393	ENSMUSG00000142393.1	predicted gene, 66407 [Source:MGI Symbol;Acc:MGI:7815674]	3	69604734	69628791	Gm66407	42.52	lncRNA
ENSMUSG00000123302	ENSMUSG00000123302.1	predicted gene, 66347 [Source:MGI Symbol;Acc:MGI:7815558]	6	28626818	28629938	Gm66347	41.59	lncRNA
ENSMUSG00000026970	ENSMUSG00000026970.17	RNA binding motif, single stranded interacting protein 1 [Source:MGI Symbol;Acc:MGI:1861774]	2	60580537	60793536	Rbms1	42.62	protein_coding
ENSMUSG00000105769	ENSMUSG00000105769.3	predicted gene 43351 [Source:MGI Symbol;Acc:MGI:5663488]	3	130667677	130673513	Gm43351	44.13	lncRNA
ENSMUSG00000112125	ENSMUSG00000112125.3	predicted gene, 48024 [Source:MGI Symbol;Acc:MGI:6097336]	10	70699229	70704319	Gm48024	44.04	lncRNA
ENSMUSG00000107497	ENSMUSG00000107497.3	predicted gene 44957 [Source:MGI Symbol;Acc:MGI:5753533]	6	116312194	116315070	Gm44957	43.73	lncRNA
ENSMUSG00000112097	ENSMUSG00000112097.4	predicted gene, 32515 [Source:MGI Symbol;Acc:MGI:5591674]	10	67483234	67503275	Gm32515	45.17	lncRNA
ENSMUSG00000098454	ENSMUSG00000098454.3	microRNA 7032 [Source:MGI Symbol;Acc:MGI:5530691]	5	124134915	124134993	Mir7032	69.62	miRNA
ENSMUSG00000066278	ENSMUSG00000066278.7	vacuolar protein sorting 37B [Source:MGI Symbol;Acc:MGI:1916724]	5	124142704	124170333	Vps37b	51.28	protein_coding
ENSMUSG00000123318	ENSMUSG00000123318.1	predicted gene, 66349 [Source:MGI Symbol;Acc:MGI:7815562]	6	7214244	7242224	Gm66349	40.53	lncRNA
ENSMUSG00000142432	ENSMUSG00000142432.1	predicted gene, 33215 [Source:MGI Symbol;Acc:MGI:5592374]	3	101541242	101557288	Gm33215	45.35	lncRNA
ENSMUSG00000142460	ENSMUSG00000142460.1	predicted gene, 66411 [Source:MGI Symbol;Acc:MGI:7815682]	3	85024042	85024337	Gm66411	34.46	lncRNA
ENSMUSG00000142548	ENSMUSG00000142548.1	predicted gene, 66413 [Source:MGI Symbol;Acc:MGI:7815686]	3	85270563	85276506	Gm66413	44.40	lncRNA
ENSMUSG00000142561	ENSMUSG00000142561.1	predicted gene, 54203 [Source:MGI Symbol;Acc:MGI:6723429]	3	69093743	69109224	Gm54203	43.95	lncRNA
ENSMUSG00000123322	ENSMUSG00000123322.1	predicted gene, 66351 [Source:MGI Symbol;Acc:MGI:7815566]	6	120203646	120204127	Gm66351	51.66	lncRNA
ENSMUSG00000123323	ENSMUSG00000123323.1	novel transcript, antisense to Itpr1	6	108427887	108449509		46.73	lncRNA
ENSMUSG00000142576	ENSMUSG00000142576.1	predicted gene, 66414 [Source:MGI Symbol;Acc:MGI:7815688]	3	19365801	19370974	Gm66414	42.71	lncRNA
ENSMUSG00000037884	ENSMUSG00000037884.8	RIKEN cDNA 1700017G19 gene [Source:MGI Symbol;Acc:MGI:1919477]	3	40478666	40577222	1700017G19Rik	42.82	lncRNA
ENSMUSG00000111234	ENSMUSG00000111234.3	RIKEN cDNA 4930591E09 gene [Source:MGI Symbol;Acc:MGI:1923127]	10	38051764	38057902	4930591E09Rik	38.88	lncRNA
ENSMUSG00000123340	ENSMUSG00000123340.1	predicted gene, 66352 [Source:MGI Symbol;Acc:MGI:7815568]	6	32623639	32626562	Gm66352	39.02	lncRNA
ENSMUSG00000123375	ENSMUSG00000123375.1	predicted gene, 66353 [Source:MGI Symbol;Acc:MGI:7815570]	6	120015222	120018291	Gm66353	44.98	lncRNA
ENSMUSG00000091994	ENSMUSG00000091994.4	RIKEN cDNA E130317F20 gene [Source:MGI Symbol;Acc:MGI:3041202]	10	79685391	79690832	E130317F20Rik	53.80	lncRNA
ENSMUSG00000106873	ENSMUSG00000106873.3	cDNA sequence BC049739 [Source:MGI Symbol;Acc:MGI:3039568]	6	32728516	32729230	BC049739	43.50	lncRNA
ENSMUSG00000123415	ENSMUSG00000123415.1	predicted gene, 66354 [Source:MGI Symbol;Acc:MGI:7815572]	6	119319231	119323518	Gm66354	53.15	lncRNA
ENSMUSG00000123425	ENSMUSG00000123425.1	predicted gene, 66358 [Source:MGI Symbol;Acc:MGI:7815580]	6	32971117	32971393	Gm66358	35.38	lncRNA
ENSMUSG00000123467	ENSMUSG00000123467.1	predicted gene, 66360 [Source:MGI Symbol;Acc:MGI:7815584]	6	145218924	145220283	Gm66360	46.91	lncRNA
ENSMUSG00000123477	ENSMUSG00000123477.1	predicted gene, 38781 [Source:MGI Symbol;Acc:MGI:5621666]	6	30863483	30870450	Gm38781	40.36	lncRNA
ENSMUSG00000102725	ENSMUSG00000102725.3	predicted gene, 37939 [Source:MGI Symbol;Acc:MGI:5611167]	5	124142711	124144214	Gm37939	55.59	TEC
ENSMUSG00000129784	ENSMUSG00000129784.1	predicted gene, 32438 [Source:MGI Symbol;Acc:MGI:5591597]	10	67533847	67534478	Gm32438	47.31	lncRNA
ENSMUSG00000123497	ENSMUSG00000123497.1	predicted gene, 66362 [Source:MGI Symbol;Acc:MGI:7815588]	6	87828145	87828860	Gm66362	52.23	lncRNA
ENSMUSG00000105901	ENSMUSG00000105901.2	predicted gene 7291 [Source:MGI Symbol;Acc:MGI:3779716]	5	143142916	143143297	Gm7291	65.18	processed_pseudogene
ENSMUSG00000129817	ENSMUSG00000129817.1	predicted gene, 66764 [Source:MGI Symbol;Acc:MGI:7816379]	10	67529552	67529982	Gm66764	47.80	lncRNA
ENSMUSG00000123505	ENSMUSG00000123505.1	predicted gene, 66364 [Source:MGI Symbol;Acc:MGI:7815592]	6	148416437	148433344	Gm66364	41.02	lncRNA
ENSMUSG00000043085	ENSMUSG00000043085.15	transmembrane protein 82 [Source:MGI Symbol;Acc:MGI:2384869]	4	141340687	141345944	Tmem82	56.79	protein_coding
ENSMUSG00000129827	ENSMUSG00000129827.1	predicted gene, 57555 [Source:MGI Symbol;Acc:MGI:7512065]	10	50373000	50397055	Gm57555	39.17	lncRNA
ENSMUSG00002074861	ENSMUSG00002074861.1	predicted gene, 56325 [Source:MGI Symbol;Acc:MGI:6849108]	5	143142932	143143057	Gm56325	62.70	miRNA
ENSMUSG00000123510	ENSMUSG00000123510.1	predicted gene, 66368 [Source:MGI Symbol;Acc:MGI:7815600]	6	125387657	125407062	Gm66368	51.59	lncRNA
ENSMUSG00000061898	ENSMUSG00000061898.11	RB-associated KRAB zinc finger [Source:MGI Symbol;Acc:MGI:1927369]	5	143157941	143166530	Rbak	46.52	protein_coding
ENSMUSG00000129830	ENSMUSG00000129830.1	predicted gene, 66765 [Source:MGI Symbol;Acc:MGI:7816381]	10	34601723	34607188	Gm66765	37.56	lncRNA
ENSMUSG00000112796	ENSMUSG00000112796.4	predicted gene, 40770 [Source:MGI Symbol;Acc:MGI:5623655]	10	117229034	117254066	Gm40770	45.94	lncRNA
ENSMUSG00000123519	ENSMUSG00000123519.1	predicted gene, 66369 [Source:MGI Symbol;Acc:MGI:7815602]	6	125840337	125853836	Gm66369	44.63	lncRNA
ENSMUSG00000123541	ENSMUSG00000123541.1	predicted gene, 66370 [Source:MGI Symbol;Acc:MGI:7815604]	6	91260290	91273180	Gm66370	52.93	lncRNA
ENSMUSG00000123552	ENSMUSG00000123552.1	predicted gene, 38920 [Source:MGI Symbol;Acc:MGI:5621805]	6	142488171	142490575	Gm38920	44.91	lncRNA
ENSMUSG00000123554	ENSMUSG00000123554.1	predicted gene, 66372 [Source:MGI Symbol;Acc:MGI:7815608]	6	125396592	125402495	Gm66372	50.22	lncRNA
ENSMUSG00000121179	ENSMUSG00000121179.2	predicted gene, 56999 [Source:MGI Symbol;Acc:MGI:7337911]	6	30782677	30785779	Gm56999	35.87	lncRNA
ENSMUSG00000123565	ENSMUSG00000123565.1	predicted gene, 66374 [Source:MGI Symbol;Acc:MGI:7815612]	6	125802035	125807059	Gm66374	45.99	lncRNA
ENSMUSG00000123577	ENSMUSG00000123577.1	predicted gene, 66376 [Source:MGI Symbol;Acc:MGI:7815616]	6	105346904	105394741	Gm66376	36.68	lncRNA
ENSMUSG00000040740	ENSMUSG00000040740.8	solute carrier family 25, member 34 [Source:MGI Symbol;Acc:MGI:2686215]	4	141346135	141351132	Slc25a34	55.16	protein_coding
ENSMUSG00000098465	ENSMUSG00000098465.3	microRNA 1668 [Source:MGI Symbol;Acc:MGI:5530972]	8	84450507	84450613	Mir1668	63.55	miRNA
ENSMUSG00000143661	ENSMUSG00000143661.1	predicted gene, 46046 [Source:MGI Symbol;Acc:MGI:5825683]	8	84467879	84472275	Gm46046	46.92	lncRNA
ENSMUSG00000123593	ENSMUSG00000123593.1	predicted gene, 66377 [Source:MGI Symbol;Acc:MGI:7815618]	6	125406346	125407806	Gm66377	49.49	lncRNA
ENSMUSG00000143744	ENSMUSG00000143744.1	predicted gene, 64846 [Source:MGI Symbol;Acc:MGI:7812595]	8	84474279	84476445	Gm64846	53.02	lncRNA
ENSMUSG00000029586	ENSMUSG00000029586.10	speedy/RINGO cell cycle regulator family, member E4B [Source:MGI Symbol;Acc:MGI:3612701]	5	143166772	143190830	Spdye4b	46.80	protein_coding
ENSMUSG00000110570	ENSMUSG00000110570.2	predicted gene 45778 [Source:MGI Symbol;Acc:MGI:5804893]	8	84476133	84476285	Gm45778	45.75	transcribed_processed_pseudogene
ENSMUSG00000088015	ENSMUSG00000088015.3	microRNA 1932 [Source:MGI Symbol;Acc:MGI:3836969]	11	119281298	119281387	Mir1932	67.78	miRNA
ENSMUSG00000129849	ENSMUSG00000129849.1	predicted gene, 66767 [Source:MGI Symbol;Acc:MGI:7816385]	10	38429741	38472814	Gm66767	38.31	lncRNA
ENSMUSG00002075288	ENSMUSG00002075288.1	predicted gene, 54868 [Source:MGI Symbol;Acc:MGI:6846212]	8	84479547	84479833	Gm54868	55.75	misc_RNA
ENSMUSG00000039850	ENSMUSG00000039850.17	endonuclease V [Source:MGI Symbol;Acc:MGI:2444688]	11	119382173	119402263	Endov	53.00	protein_coding
ENSMUSG00000123602	ENSMUSG00000123602.1	predicted gene, 66380 [Source:MGI Symbol;Acc:MGI:7815624]	6	30780715	30780925	Gm66380	45.02	lncRNA
ENSMUSG00000143619	ENSMUSG00000143619.1	predicted gene, 42030 [Source:MGI Symbol;Acc:MGI:5624915]	8	84482452	84489564	Gm42030	45.09	lncRNA
ENSMUSG00000129867	ENSMUSG00000129867.1	predicted gene, 66768 [Source:MGI Symbol;Acc:MGI:7816387]	10	39662177	39669517	Gm66768	38.36	lncRNA
ENSMUSG00000123679	ENSMUSG00000123679.1	predicted gene 5112 [Source:NCBI gene (formerly Entrezgene);Acc:330414]	6	122788092	122790497	Gm5112	48.05	lncRNA
ENSMUSG00000028917	ENSMUSG00000028917.15	pleckstrin homology domain containing, family M (with RUN domain) member 2 [Source:MGI Symbol;Acc:MGI:1916832]	4	141353045	141392210	Plekhm2	52.05	protein_coding
ENSMUSG00000129874	ENSMUSG00000129874.1	predicted gene, 32656 [Source:MGI Symbol;Acc:MGI:5591815]	10	17535191	17554511	Gm32656	42.26	lncRNA
ENSMUSG00000108196	ENSMUSG00000108196.3	predicted gene, 36328 [Source:MGI Symbol;Acc:MGI:5595487]	6	134730625	134797653	Gm36328	42.13	lncRNA
ENSMUSG00000112728	ENSMUSG00000112728.3	predicted gene, 48903 [Source:MGI Symbol;Acc:MGI:6098673]	10	117225851	117234500	Gm48903	46.16	lncRNA
ENSMUSG00000143503	ENSMUSG00000143503.1	predicted gene, 64776 [Source:MGI Symbol;Acc:MGI:7812455]	8	84491629	84561609	Gm64776	47.67	lncRNA
ENSMUSG00000123726	ENSMUSG00000123726.1	predicted gene, 66386 [Source:MGI Symbol;Acc:MGI:7815634]	6	5014570	5020706	Gm66386	42.20	lncRNA
ENSMUSG00000123729	ENSMUSG00000123729.1	predicted gene, 66387 [Source:MGI Symbol;Acc:MGI:7815636]	6	16793439	16797084	Gm66387	37.16	lncRNA
ENSMUSG00000143781	ENSMUSG00000143781.1	predicted gene, 64806 [Source:MGI Symbol;Acc:MGI:7812515]	8	84543167	84544187	Gm64806	43.10	lncRNA
ENSMUSG00000123740	ENSMUSG00000123740.1	predicted gene, 66388 [Source:MGI Symbol;Acc:MGI:7815638]	6	39742717	39743734	Gm66388	44.01	lncRNA
ENSMUSG00000143701	ENSMUSG00000143701.1	predicted gene, 64799 [Source:MGI Symbol;Acc:MGI:7812501]	8	84545412	84548367	Gm64799	49.83	lncRNA
ENSMUSG00000129904	ENSMUSG00000129904.1	predicted gene, 66770 [Source:MGI Symbol;Acc:MGI:7816391]	10	67900292	67910309	Gm66770	45.12	lncRNA
ENSMUSG00000123752	ENSMUSG00000123752.1	predicted gene, 66389 [Source:MGI Symbol;Acc:MGI:7815640]	6	134784413	134787197	Gm66389	42.73	lncRNA
ENSMUSG00000142579	ENSMUSG00000142579.1	predicted gene, 66430 [Source:MGI Symbol;Acc:MGI:7815720]	3	39990312	39991567	Gm66430	41.80	lncRNA
ENSMUSG00000143574	ENSMUSG00000143574.1	predicted gene, 64789 [Source:MGI Symbol;Acc:MGI:7812481]	8	84578886	84587125	Gm64789	49.76	lncRNA
ENSMUSG00000123770	ENSMUSG00000123770.1	predicted gene, 66390 [Source:MGI Symbol;Acc:MGI:7815642]	6	4976930	4977800	Gm66390	46.15	lncRNA
ENSMUSG00000142611	ENSMUSG00000142611.1	predicted gene, 66431 [Source:MGI Symbol;Acc:MGI:7815722]	3	10751827	10757440	Gm66431	36.50	lncRNA
ENSMUSG00000143537	ENSMUSG00000143537.1	predicted gene, 26721 [Source:MGI Symbol;Acc:MGI:5477215]	8	84613701	84626491	Gm26721	50.13	lncRNA
ENSMUSG00000123785	ENSMUSG00000123785.1	predicted gene, 66391 [Source:MGI Symbol;Acc:MGI:7815644]	6	50453131	50461907	Gm66391	40.24	lncRNA
ENSMUSG00000142616	ENSMUSG00000142616.1	predicted gene, 46800 [Source:MGI Symbol;Acc:MGI:5826437]	3	40554639	40567606	Gm46800	43.40	lncRNA
ENSMUSG00000123845	ENSMUSG00000123845.1	predicted gene, 66392 [Source:MGI Symbol;Acc:MGI:7815646]	6	35154778	35155656	Gm66392	50.06	lncRNA
ENSMUSG00000112201	ENSMUSG00000112201.3	RIKEN cDNA 4930532I03 gene [Source:MGI Symbol;Acc:MGI:1923083]	10	106358211	106438345	4930532I03Rik	37.52	lncRNA
ENSMUSG00000120192	ENSMUSG00000120192.2	predicted gene, 33576 [Source:MGI Symbol;Acc:MGI:5592735]	6	3763736	3807431	Gm33576	39.76	lncRNA
ENSMUSG00000120736	ENSMUSG00000120736.2	predicted gene, 56840 [Source:MGI Symbol;Acc:MGI:7337593]	8	84722849	84723565	Gm56840	59.14	lncRNA
ENSMUSG00000136156	ENSMUSG00000136156.1	predicted gene, 64200 [Source:MGI Symbol;Acc:MGI:7811310]	8	84725415	84727463	Gm64200	52.86	lncRNA
ENSMUSG00000046408	ENSMUSG00000046408.16	RIKEN cDNA 1700067K01 gene [Source:MGI Symbol;Acc:MGI:1920703]	8	84728131	84731399	1700067K01Rik	53.35	protein_coding
ENSMUSG00000142651	ENSMUSG00000142651.1	predicted gene, 42217 [Source:MGI Symbol;Acc:MGI:5625102]	3	40534976	40545142	Gm42217	42.90	lncRNA
ENSMUSG00000123932	ENSMUSG00000123932.1	predicted gene, 31453 [Source:MGI Symbol;Acc:MGI:5590612]	6	30589662	30610955	Gm31453	43.82	lncRNA
ENSMUSG00000142654	ENSMUSG00000142654.1	predicted gene, 54187 [Source:MGI Symbol;Acc:MGI:6723397]	3	6685572	6817339	Gm54187	37.60	lncRNA
ENSMUSG00000039296	ENSMUSG00000039296.16	speedy/RINGO cell cycle regulator family, member E4A [Source:MGI Symbol;Acc:MGI:1921923]	5	143202071	143212645	Spdye4a	47.96	protein_coding
ENSMUSG00000129946	ENSMUSG00000129946.1	predicted gene, 66776 [Source:MGI Symbol;Acc:MGI:7816403]	10	67907188	67908894	Gm66776	48.39	lncRNA
ENSMUSG00000129949	ENSMUSG00000129949.1	predicted gene, 66777 [Source:MGI Symbol;Acc:MGI:7816405]	10	17422467	17429709	Gm66777	40.41	lncRNA
ENSMUSG00000129951	ENSMUSG00000129951.1	predicted gene, 66779 [Source:MGI Symbol;Acc:MGI:7816409]	10	106305304	106306292	Gm66779	54.80	lncRNA
ENSMUSG00000129969	ENSMUSG00000129969.1	predicted gene, 66780 [Source:MGI Symbol;Acc:MGI:7816411]	10	115087371	115098812	Gm66780	42.37	lncRNA
ENSMUSG00000142684	ENSMUSG00000142684.1	predicted gene, 36097 [Source:MGI Symbol;Acc:MGI:5595256]	3	107455316	107461488	Gm36097	48.16	lncRNA
ENSMUSG00000142698	ENSMUSG00000142698.1	predicted gene, 42216 [Source:MGI Symbol;Acc:MGI:5625101]	3	40507971	40515749	Gm42216	44.70	lncRNA
ENSMUSG00000142712	ENSMUSG00000142712.1	predicted gene, 66449 [Source:MGI Symbol;Acc:MGI:7815758]	3	31839220	31865821	Gm66449	42.43	lncRNA
ENSMUSG00000129970	ENSMUSG00000129970.1	predicted gene, 66783 [Source:MGI Symbol;Acc:MGI:7816417]	10	68481640	68490299	Gm66783	38.67	lncRNA
ENSMUSG00000129973	ENSMUSG00000129973.1	predicted gene, 66784 [Source:MGI Symbol;Acc:MGI:7816419]	10	62349827	62350158	Gm66784	49.10	lncRNA
ENSMUSG00000104776	ENSMUSG00000104776.3	predicted gene 43691 [Source:MGI Symbol;Acc:MGI:5663828]	3	137809677	137826604	Gm43691	43.11	lncRNA
ENSMUSG00000129992	ENSMUSG00000129992.1	predicted gene, 66786 [Source:MGI Symbol;Acc:MGI:7816421]	10	17449657	17452017	Gm66786	45.91	lncRNA
ENSMUSG00000123945	ENSMUSG00000123945.1	predicted gene, 66393 [Source:MGI Symbol;Acc:MGI:7815648]	6	48677396	48678348	Gm66393	45.54	lncRNA
ENSMUSG00000129998	ENSMUSG00000129998.1	predicted gene, 66787 [Source:MGI Symbol;Acc:MGI:7816423]	10	54292776	54293442	Gm66787	39.73	lncRNA
ENSMUSG00000123970	ENSMUSG00000123970.1	predicted gene, 66394 [Source:MGI Symbol;Acc:MGI:7815650]	6	30598408	30610467	Gm66394	42.55	lncRNA
ENSMUSG00000120958	ENSMUSG00000120958.2	predicted gene, 57003 [Source:MGI Symbol;Acc:MGI:7337919]	10	58281910	58282847	Gm57003	53.84	lncRNA
ENSMUSG00000142750	ENSMUSG00000142750.1	predicted gene, 66450 [Source:MGI Symbol;Acc:MGI:7815760]	3	6865337	6891697	Gm66450	36.88	lncRNA
ENSMUSG00000130032	ENSMUSG00000130032.1	predicted gene, 66788 [Source:MGI Symbol;Acc:MGI:7816425]	10	37152627	37168034	Gm66788	39.08	lncRNA
ENSMUSG00000123984	ENSMUSG00000123984.1	predicted gene, 66395 [Source:MGI Symbol;Acc:MGI:7815652]	6	117628383	117634440	Gm66395	45.87	lncRNA
ENSMUSG00000130063	ENSMUSG00000130063.1	predicted gene, 66789 [Source:MGI Symbol;Acc:MGI:7816427]	10	83526331	83528503	Gm66789	45.79	lncRNA
ENSMUSG00000142775	ENSMUSG00000142775.1	predicted gene, 66451 [Source:MGI Symbol;Acc:MGI:7815762]	3	144054699	144062811	Gm66451	44.72	lncRNA
ENSMUSG00000130103	ENSMUSG00000130103.1	predicted gene, 66791 [Source:MGI Symbol;Acc:MGI:7816431]	10	104906044	104915472	Gm66791	37.84	lncRNA
ENSMUSG00000069118	ENSMUSG00000069118.5	RIKEN cDNA 1700008P02 gene [Source:MGI Symbol;Acc:MGI:1916597]	3	6680474	6685575	1700008P02Rik	35.28	lncRNA
ENSMUSG00000124002	ENSMUSG00000124002.1	predicted gene, 38915 [Source:MGI Symbol;Acc:MGI:5621800]	6	137680083	137691483	Gm38915	44.16	lncRNA
ENSMUSG00000130124	ENSMUSG00000130124.1	predicted gene, 66792 [Source:MGI Symbol;Acc:MGI:7816433]	10	40421491	40443246	Gm66792	42.23	lncRNA
ENSMUSG00000130132	ENSMUSG00000130132.1	predicted gene, 66793 [Source:MGI Symbol;Acc:MGI:7816435]	10	105977070	105979502	Gm66793	43.40	lncRNA
ENSMUSG00000104222	ENSMUSG00000104222.3	predicted gene 7292 [Source:MGI Symbol;Acc:MGI:3645786]	6	117693303	117695876	Gm7292	46.70	lncRNA
ENSMUSG00000111970	ENSMUSG00000111970.4	predicted gene, 47715 [Source:MGI Symbol;Acc:MGI:6096840]	10	24875910	24908148	Gm47715	43.32	lncRNA
ENSMUSG00000056753	ENSMUSG00000056753.5	RIKEN cDNA C330011M18 gene [Source:MGI Symbol;Acc:MGI:3045248]	8	84791865	84793916	C330011M18Rik	53.90	lncRNA
ENSMUSG00000143511	ENSMUSG00000143511.1	predicted gene, 64778 [Source:MGI Symbol;Acc:MGI:7812459]	8	84870947	84873376	Gm64778	49.22	lncRNA
ENSMUSG00000142788	ENSMUSG00000142788.1	predicted gene, 66452 [Source:MGI Symbol;Acc:MGI:7815764]	3	39411513	39413348	Gm66452	41.39	lncRNA
ENSMUSG00000120586	ENSMUSG00000120586.2	predicted gene, 56830 [Source:MGI Symbol;Acc:MGI:7337573]	8	84917967	84925214	Gm56830	50.19	lncRNA
ENSMUSG00000108079	ENSMUSG00000108079.4	predicted gene, 44210 [Source:MGI Symbol;Acc:MGI:5690602]	6	87705946	87736501	Gm44210	49.67	lncRNA
ENSMUSG00000142827	ENSMUSG00000142827.1	predicted gene, 42184 [Source:MGI Symbol;Acc:MGI:5625069]	3	16917056	16988497	Gm42184	36.89	lncRNA
ENSMUSG00000086428	ENSMUSG00000086428.3	predicted gene 15199 [Source:MGI Symbol;Acc:MGI:3705141]	10	42616532	42634656	Gm15199	42.44	lncRNA
ENSMUSG00000029587	ENSMUSG00000029587.17	zinc finger protein 12 [Source:MGI Symbol;Acc:MGI:99157]	5	143220918	143234589	Zfp12	49.63	protein_coding
ENSMUSG00000130313	ENSMUSG00000130313.1	predicted gene, 66797 [Source:MGI Symbol;Acc:MGI:7816443]	10	120405235	120405748	Gm66797	48.05	lncRNA
ENSMUSG00000130334	ENSMUSG00000130334.1	predicted gene, 66799 [Source:MGI Symbol;Acc:MGI:7816447]	10	48950351	48951009	Gm66799	44.46	lncRNA
ENSMUSG00000130340	ENSMUSG00000130340.1	predicted gene, 66801 [Source:MGI Symbol;Acc:MGI:7816451]	10	128743037	128746100	Gm66801	53.04	lncRNA
ENSMUSG00000130355	ENSMUSG00000130355.1	predicted gene, 66803 [Source:MGI Symbol;Acc:MGI:7816455]	10	59671242	59677116	Gm66803	46.37	lncRNA
ENSMUSG00000124850	ENSMUSG00000124850.1	predicted gene, 63791 [Source:MGI Symbol;Acc:MGI:7810495]	8	84919415	84920756	Gm63791	48.44	lncRNA
ENSMUSG00000130395	ENSMUSG00000130395.1	predicted gene, 66807 [Source:MGI Symbol;Acc:MGI:7816463]	10	59647240	59650515	Gm66807	47.59	lncRNA
ENSMUSG00000130407	ENSMUSG00000130407.1	predicted gene, 66809 [Source:MGI Symbol;Acc:MGI:7816467]	10	59946777	59951593	Gm66809	51.38	lncRNA
ENSMUSG00000120667	ENSMUSG00000120667.2	predicted gene, 56836 [Source:MGI Symbol;Acc:MGI:7337585]	8	84924039	84925827	Gm56836	59.36	lncRNA
ENSMUSG00000130409	ENSMUSG00000130409.1	predicted gene, 66810 [Source:MGI Symbol;Acc:MGI:7816469]	10	39637754	39640067	Gm66810	43.17	lncRNA
ENSMUSG00000130171	ENSMUSG00000130171.1	predicted gene, 64014 [Source:MGI Symbol;Acc:MGI:7810940]	8	84926606	84927372	Gm64014	59.32	lncRNA
ENSMUSG00000133927	ENSMUSG00000133927.1	predicted gene, 65345 [Source:MGI Symbol;Acc:MGI:7813584]	8	84927573	84929965	Gm65345	58.63	lncRNA
ENSMUSG00000130425	ENSMUSG00000130425.1	predicted gene, 66813 [Source:MGI Symbol;Acc:MGI:7816475]	10	76264612	76265511	Gm66813	46.11	lncRNA
ENSMUSG00000134012	ENSMUSG00000134012.1	predicted gene, 64130 [Source:MGI Symbol;Acc:MGI:7811170]	8	84927766	84928294	Gm64130	65.03	lncRNA
ENSMUSG00000120746	ENSMUSG00000120746.2	predicted gene, 56841 [Source:MGI Symbol;Acc:MGI:7337595]	8	84929349	84930756	Gm56841	57.81	lncRNA
ENSMUSG00000124056	ENSMUSG00000124056.1	predicted gene, 40357 [Source:MGI Symbol;Acc:MGI:5623242]	6	28966088	28969070	Gm40357	42.98	lncRNA
ENSMUSG00000091184	ENSMUSG00000091184.3	predicted gene 17059 [Source:MGI Symbol;Acc:MGI:4937886]	10	59635016	59636214	Gm17059	50.38	lncRNA
ENSMUSG00000097296	ENSMUSG00000097296.3	predicted gene, 26532 [Source:MGI Symbol;Acc:MGI:5477026]	8	84935510	84936276	Gm26532	52.54	lncRNA
ENSMUSG00000142840	ENSMUSG00000142840.1	predicted gene, 66465 [Source:MGI Symbol;Acc:MGI:7815788]	3	69089566	69093531	Gm66465	44.33	lncRNA
ENSMUSG00000031688	ENSMUSG00000031688.5	POU domain, class 4, transcription factor 2 [Source:MGI Symbol;Acc:MGI:102524]	8	79159639	79163274	Pou4f2	50.47	protein_coding
